AriaId,FamilyInstrumentation,FileName,Instrumentation,Key,KeySignatureType,Label_BasicPassion,Label_Passions,Label_Sentiment,Label_TextId,Label_Time,Mode,NumberOfParts,PartBs_AbsoluteIntervallicKurtosis,PartBs_AbsoluteIntervallicMean,PartBs_AbsoluteIntervallicSkewness,PartBs_AbsoluteIntervallicStd,PartBs_Density,PartBs_HighestNoteIndex,PartBs_IntervallicKurtosis,PartBs_IntervallicMean,PartBs_IntervallicSkewness,PartBs_IntervallicStd,PartBs_IntervalsAugmentedAll,PartBs_IntervalsDiminishedAll,PartBs_IntervalsMajorAll,PartBs_IntervalsMinorAll,PartBs_IntervalsPerfectAll,PartBs_LeapsAll,PartBs_LowestNoteIndex,PartBs_RepeatedNotes,PartBs_SoundingDensity,PartBs_StepwiseMotionAll,PartVnI_AbsoluteIntervallicKurtosis,PartVnI_AbsoluteIntervallicMean,PartVnI_AbsoluteIntervallicSkewness,PartVnI_AbsoluteIntervallicStd,PartVnI_Density,PartVnI_HighestNoteIndex,PartVnI_IntervallicKurtosis,PartVnI_IntervallicMean,PartVnI_IntervallicSkewness,PartVnI_IntervallicStd,PartVnI_IntervalsAugmentedAll,PartVnI_IntervalsDiminishedAll,PartVnI_IntervalsMajorAll,PartVnI_IntervalsMinorAll,PartVnI_IntervalsPerfectAll,PartVnI_LeapsAll,PartVnI_LowestNoteIndex,PartVnI_RepeatedNotes,PartVnI_SoundingDensity,PartVnI_StepwiseMotionAll,PartVoice_AbsoluteIntervallicKurtosis,PartVoice_AbsoluteIntervallicMean,PartVoice_AbsoluteIntervallicSkewness,PartVoice_AbsoluteIntervallicStd,PartVoice_Density,PartVoice_HighestNoteIndex,PartVoice_IntervallicKurtosis,PartVoice_IntervallicMean,PartVoice_IntervallicSkewness,PartVoice_IntervallicStd,PartVoice_IntervalsAugmentedAll,PartVoice_IntervalsDiminishedAll,PartVoice_IntervalsMajorAll,PartVoice_IntervalsMinorAll,PartVoice_IntervalsPerfectAll,PartVoice_LeapsAll,PartVoice_LowestNoteIndex,PartVoice_RepeatedNotes,PartVoice_SoundingDensity,PartVoice_StepwiseMotionAll,PartVoice_SyllabicRatio,Score_Density,Score_MeasuresMean,Score_SoundingDensity,Score_SoundingMeasuresMean,Tempo,TempoGrouped1,TempoGrouped2,TempoNumeric,TimeSignature,TimeSignatureGrouped
0142,str,Did15M-Leon_che-1730-Sarro[2.03][0142].xml,"vn,va,bs",G,s,desire,"pride,boldness",Positive,Did15M,Future,major,5,2.590514187700073,2.638403990024938,1.7155946461606444,3.725777965255584,1.9705882352941175,64,3.0819185387031505,-0.0299251870324189,0.1394944365819104,4.567176616290313,0.0024937655860349,0.0074812967581047,0.1920199501246882,0.1221945137157107,0.6758104738154613,0.3291770573566084,38,0.4613466334164589,1.99009900990099,0.2094763092269326,10.141808178025206,2.285968028419183,2.823794719302156,3.0925691985930275,2.67156862745098,86.0,7.477848715844695,-0.0124333925399644,0.1555157014583227,3.84691792478365,0.0035523978685612,0.0053285968028419,0.3197158081705151,0.2717584369449378,0.3996447602131439,0.2753108348134991,55.0,0.30550621669627,2.9301075268817205,0.4191829484902309,2.0752504051921186,2.680701754385965,1.3935692431430975,2.2074967178521234,1.357843137254902,67.0,0.7278870604919554,0.0,0.0569286919447838,3.4762777567757044,0.0035087719298245,0.0,0.4035087719298245,0.3368421052631579,0.256140350877193,0.3649122807017544,50.0,0.1052631578947368,1.846666666666667,0.5298245614035088,1.5303867403314917,2.0872549019607844,102.0,2.334429824561404,91.2,Andante moderato,Andante,Moderate,110.0,2/2,simple duple
0143,str,Did17M-L_augelletto-1730-Sarro[2.05][0143].xml,"vn,va,bs",A,s,desire,hope,Positive,Did17M,Future,major,5,1.8934635584866328,2.6486486486486487,1.468080508785995,3.2235447318485577,1.6386138613861383,61,2.0714234872424315,-0.024024024024024,0.2702239374980678,4.174581649845687,0.003003003003003,0.0,0.2252252252252252,0.1771771771771771,0.5945945945945946,0.3573573573573573,40,0.3723723723723723,1.655,0.2702702702702703,5.504043087163186,2.785416666666667,2.16620844980157,2.85812686542162,2.257425742574257,86.0,3.1887362662245917,-0.0020833333333333,0.1687568887212584,3.9929473097588937,0.0,0.0020833333333333,0.4145833333333333,0.35,0.2333333333333333,0.3770833333333333,59.0,0.1375,2.28,0.4854166666666666,4.182481079011471,2.119047619047619,1.8053683171558796,2.012823141935409,1.594059405940594,81.0,2.0894190333378884,0.0059523809523809,0.2256570982974293,2.9249253569953395,0.0,0.0,0.4464285714285714,0.2827380952380952,0.2708333333333333,0.2261904761904762,64.0,0.175595238095238,2.1466666666666665,0.5982142857142857,2.2836879432624118,1.886138613861386,101.0,2.009493670886076,94.8,Spiritoso,Spiritoso,Fast,120.0,2/2,simple duple
0144,str,Did35M-Se_vuoi-1730-Sarro[2.07][0144].xml,"vn,va,bs",b,s,,,,Did35M,,minor,5,-0.2704731527363821,4.535031847133758,0.920858788637974,3.9815740065321,0.5663082437275986,61,0.1080599956044521,-0.0764331210191082,0.1679922768950278,6.045279363307739,0.019108280254777,0.0254777070063694,0.3121019108280254,0.2420382165605095,0.4012738853503185,0.4904458598726114,40,0.0636942675159235,0.626984126984127,0.445859872611465,2.6074160711269583,3.269961977186312,1.7618526096685014,3.4772064221678787,0.9390681003584228,85.0,2.1527419156385275,0.0,0.2628087296769668,4.77749175623737,0.0038022813688212,0.0228136882129277,0.376425855513308,0.3726235741444867,0.2243346007604562,0.3269961977186312,64.0,0.0684410646387832,0.9812734082397004,0.6045627376425855,3.006887638844848,2.4150943396226414,1.7135283534412589,2.319780691253557,0.7562724014336917,78.0,1.7845578972213767,0.0,0.1860296893808042,3.352865365793479,0.0047169811320754,0.0283018867924528,0.3632075471698113,0.3632075471698113,0.240566037735849,0.2783018867924528,64.0,0.1273584905660377,0.8902953586497889,0.5943396226415094,1.3525641025641026,0.7318996415770609,93.0,0.8045705279747833,84.6,Andante amoroso,Andante,Moderate,76.0,3/8,simple triple
0145,str,Did16M-Ardi_per-1730-Sarro[2.04][0145].xml,"vn,va,bs",Eb,b,sadness,pity,Negative,Did16M,Future,major,5,1.6926339463533102,2.4731182795698925,1.6664530244427498,3.769908941966128,1.45703125,63,2.78102623337824,0.0,0.0430590763286019,4.510544698491408,0.0134408602150537,0.0026881720430107,0.1693548387096774,0.1236559139784946,0.6908602150537635,0.2795698924731182,38,0.4973118279569892,1.45703125,0.2231182795698924,4.316585497332924,2.4073394495412845,2.0761899855629884,3.0029307504973843,2.10546875,84.0,3.7695835176454144,-0.0220183486238532,0.5553213633522425,3.850070611417147,0.0,0.0018348623853211,0.3174311926605505,0.344954128440367,0.3357798165137615,0.2385321100917431,58.0,0.218348623853211,2.209016393442623,0.5431192660550459,0.6644189878003597,2.9504504504504503,1.2710069661921946,3.151136371162065,0.84375,79.0,1.099882860366261,-0.0135135135135135,0.1286014862089172,4.32134524233328,0.0,0.0,0.3423423423423423,0.2927927927927928,0.3648648648648648,0.3468468468468468,60.0,0.2207207207207207,1.4594594594594594,0.4324324324324324,1.4594594594594594,1.5546875,64.0,1.7395104895104894,57.2,Andante,Andante,Moderate,76.0,4/4,simple duple
0149,"ww,br,str",Did07M-Quando_saprai-1749-Jommelli[1.10][0149].xml,"ob,hn,vn,va,bs",C,n,wonder,"pride,boldness",Negative,Did07M,Future,major,9,2.529621803225793,2.3295880149812733,1.8403644305301456,3.7811345388730655,2.576923076923077,62,3.5566405196381137,0.0,0.0054092754825732,4.443462715299368,0.0224719101123595,0.0,0.1385767790262172,0.1348314606741573,0.704119850187266,0.2397003745318352,36,0.5131086142322098,2.576923076923077,0.247191011235955,7.896503027193729,2.1422222222222222,2.628026750142171,3.3712057870000165,4.326923076923077,86.0,7.2052847834183975,0.0266666666666666,0.765446029810664,3.995453986876487,0.0,0.0044444444444444,0.3266666666666666,0.1844444444444444,0.4844444444444444,0.1866666666666666,55.0,0.4022222222222222,4.5,0.4111111111111111,4.5009032843207,2.783549783549784,2.1391620207393127,2.70842284379151,2.2211538461538463,81.0,2.600464425033091,-0.0303030303030303,-0.1527918684083644,3.887990359839922,0.0,0.0086580086580086,0.4805194805194805,0.3073593073593073,0.2034632034632034,0.2857142857142857,60.0,0.0735930735930736,2.510869565217391,0.6406926406926406,1.2622950819672132,3.1500000000000004,52.0,3.2891566265060246,49.8,Adagio,Adagio,Slow,66.0,2/2,simple duple
0150,str,Did04M-Tu_mi_scorgi-1749-Jommelli[1.06][0150].xml,"vn,va,bs",F,b,love,"veneration,abjectness",Negative,Did04M,Future,major,5,-0.3374118905715266,4.85054945054945,0.9365887346254947,4.502529236021424,1.795275590551181,62,0.2137219273131867,-0.0153846153846153,0.06314557644945,6.622098285269012,0.0065934065934065,0.0,0.3208791208791209,0.1362637362637362,0.5362637362637362,0.5604395604395604,36,0.1406593406593406,1.795275590551181,0.2989010989010989,10.465546010950185,2.674491392801252,2.653385601945257,2.7967441352677653,2.5118110236220472,86.0,5.164120889692255,-0.0109546165884194,0.2547459815091759,3.871146241775147,0.0140845070422535,0.0,0.3959311424100156,0.352112676056338,0.2378716744913928,0.3442879499217527,60.0,0.1392801251956181,2.614754098360656,0.5164319248826291,3.034474870591936,2.6946308724832213,1.8062289084348488,2.7980340677752453,1.1771653543307086,77.0,2.240528447201229,-0.023489932885906,0.8642822414465513,3.88766311293768,0.0033557046979865,0.0,0.4597315436241611,0.2684563758389262,0.2684563758389262,0.2818791946308724,58.0,0.1543624161073825,1.7797619047619049,0.5637583892617449,1.86875,1.8787401574803149,127.0,2.1227758007117434,112.4,Andante spiritoso,Andante,Moderate,76.0,2/4,simple duple
0152,str,Did08M-Ogni_amator-1749-Jommelli[2.10][0152].xml,"vn,va,bs",Bb,b,love,"love,desire",Positive,Did08M,Present,major,5,1.2557537216915673,3.6264044943820224,1.4165923759354937,4.308952945510966,1.466942148760331,62,1.714326912754231,0.0140449438202247,0.267643521596872,5.635133695073671,0.0028089887640449,0.0084269662921348,0.2640449438202247,0.2134831460674157,0.5112359550561798,0.3707865168539326,38,0.2556179775280899,1.517094017094017,0.3735955056179775,5.863858888007567,2.5582329317269075,2.226227332946095,2.878076167252507,2.0454545454545454,86.0,3.8998198455354354,0.0040160642570281,1.103441230771265,3.8524057569837606,0.0220883534136546,0.0060240963855421,0.4136546184738955,0.2771084337349397,0.2811244979919678,0.2831325301204819,58.0,0.1827309236947791,2.152173913043478,0.5341365461847389,3.086814837071365,2.386010362694301,1.7095590394050866,2.4597985642153124,1.5867768595041325,82.0,2.0926682741995464,0.0129533678756476,0.8009525334832213,3.4290338774769684,0.0284974093264248,0.0077720207253886,0.3756476683937824,0.2875647668393782,0.3005181347150259,0.2953367875647668,62.0,0.2046632124352331,2.10989010989011,0.5,1.4490566037735848,1.6950413223140497,121.0,1.854430379746836,110.6,Andante,Andante,Moderate,76.0,2/4,simple duple
0153,str,Did19M-Vedi_nel-1749-Jommelli[2.05][0153].xml,"vn,va,bs",Bb,b,wonder,"generosity,contempt",Positive,Did19M,Future,major,5,0.3321637778340029,3.515151515151515,1.232081531876105,3.9150745167180254,1.5555555555555556,62,1.0569074713444886,0.0,-0.1874349718106624,5.264810732039557,0.0137741046831955,0.0082644628099173,0.2809917355371901,0.2176308539944903,0.4793388429752066,0.3829201101928374,36,0.2286501377410468,1.5689655172413792,0.3884297520661157,4.171708830750194,3.3421052631578947,2.1195889297673904,4.221697678500119,1.7820512820512822,86.0,3.814607870595866,-0.0167464114832535,0.31131039302519,5.386919670596279,0.0023923444976076,0.0047846889952153,0.4688995215311005,0.2464114832535885,0.277511961722488,0.2631578947368421,55.0,0.1483253588516746,1.966981132075472,0.5885167464114832,6.089941503586308,2.535410764872521,2.4372887851583265,2.8938646724967456,1.4871794871794872,82.0,4.303813205046616,-0.0084985835694051,0.7804218549139311,3.849798734500644,0.0028328611898017,0.0028328611898017,0.4872521246458923,0.254957507082153,0.2521246458923513,0.2124645892351274,60.0,0.1529745042492918,1.831578947368421,0.6345609065155807,1.8219895287958117,1.582051282051282,117.0,1.7331460674157304,106.8,Allegro moderato,Allegro,Fast,116.0,2/4,simple duple
0154,str,Did20M-Fosca_nube-1730-Sarro[2.09][0154].xml,"vn,va,bs",F,b,desire,boldness,Positive,Did20M,Future,major,5,3.3237276083549814,2.69757174392936,1.7149703693670415,3.315813321695384,0.8647619047619048,65,2.882458231208864,0.0264900662251655,0.8249517350050408,4.276319368729908,0.0022075055187637,0.0022075055187637,0.1986754966887417,0.2008830022075055,0.5960264900662252,0.4105960264900662,41,0.3752759381898454,0.8647619047619048,0.2141280353200883,2.354578366572503,4.046846846846847,1.4203439075857256,3.9893318889940814,1.0476190476190477,86.0,1.461482440549033,-0.0216216216216216,0.4814266771493742,5.685141273584562,0.0,0.0036036036036036,0.3099099099099099,0.3459459459459459,0.3405405405405405,0.5063063063063064,59.0,0.1549549549549549,1.0476190476190477,0.3387387387387387,1.304996083548791,3.808510638297872,1.4663967531162283,3.569405980765809,0.6266666666666667,65.0,1.0851274412105436,-0.0091185410334346,0.417189949279484,5.223940155194307,0.0,0.0121580547112462,0.3829787234042553,0.3404255319148936,0.2644376899696048,0.458966565349544,47.0,0.0577507598784194,0.9293785310734464,0.4832826747720364,2.0434782608695654,0.8948571428571428,175.0,0.9572127139364304,163.6,Vivace,Vivace,Fast,120.0,3/8,simple triple
0155,str,Did21M-Tacero_se-1730-Sarro[2.11][0155].xml,"vn,va,bs",D,s,wonder,"sadness,esteem",Positive,Did21M,Future,major,5,0.5779334040204094,3.975903614457832,1.2582170522575218,3.4429582192853334,0.6958333333333333,59,0.5139762452286734,-0.072289156626506,0.0320630969997169,5.268046921238131,0.0120481927710843,0.0120481927710843,0.3614457831325301,0.2891566265060241,0.3253012048192771,0.4939759036144578,38,0.0421686746987951,0.6958333333333333,0.463855421686747,4.2580217487915615,2.601398601398601,2.050007454746237,2.276161311891673,1.1916666666666669,86.0,1.9121019815267093,-0.0279720279720279,-0.0069324312961198,3.4599341966038684,0.0,0.0034965034965034,0.493006993006993,0.3461538461538461,0.1573426573426573,0.2622377622377622,64.0,0.0489510489510489,1.1916666666666669,0.6888111888111889,20.35607919596364,2.6785714285714284,3.638187663431352,2.798828344593216,0.9333333333333332,79.0,8.884912361129622,-0.0357142857142857,0.9300757523769788,3.878024950205173,0.0,0.0044642857142857,0.4866071428571428,0.3482142857142857,0.1607142857142857,0.2544642857142857,64.0,0.0535714285714285,1.1313131313131315,0.6919642857142857,2.2626262626262625,0.8491666666666667,80.0,0.8799654576856649,77.2,Andante,Andante,Moderate,76.0,3/8,simple triple
0156,str,Did22M-Non_cede-1730-Sarro[2.12][0156].xml,"vn,va,bs",C,n,desire,boldness,Positive,Did22M,Future,major,5,-0.2577248506049594,4.337349397590361,1.019084768847951,3.927675783697343,1.4110169491525424,62,0.2463859420613277,-0.0602409638554216,-0.2002805880051606,5.855974092340214,0.003012048192771,0.0,0.3885542168674699,0.1746987951807229,0.4337349397590361,0.5271084337349398,40,0.1174698795180722,1.4605263157894737,0.3554216867469879,2.5093305748529677,3.848979591836735,1.5612607398981124,4.013989975206098,2.0720338983050848,86.0,1.8482131343167287,-0.0163265306122449,0.3862337115605136,5.563882467667574,0.0,0.0,0.5163265306122449,0.2306122448979591,0.2530612244897959,0.3836734693877551,55.0,0.1346938775510204,2.1447368421052637,0.4816326530612245,1.576647639759095,3.1690821256038646,1.4506338182311838,2.917208838229448,0.8813559322033898,74.0,1.055939673651956,-0.038647342995169,-0.2239390807420981,4.312822843554287,0.0,0.0,0.4202898550724637,0.2801932367149758,0.2995169082125604,0.3864734299516908,59.0,0.1111111111111111,1.238095238095238,0.5024154589371981,1.2760736196319018,1.5372881355932204,59.0,1.6796296296296296,54.0,Allegro,Allegro,Fast,120.0,4/4,simple duple
0157,str,Did23M-Veggio_la-1730-Sarro[2.13][0157].xml,"vn,va,bs",G,s,love,pity,Negative,Did23M,Future,major,5,4.484645921662088,1.6854460093896713,2.2028665099815914,3.3268426173487025,1.75,62,5.5945967319186,-0.028169014084507,0.4374173086848365,3.730214304466887,0.0,0.0093896713615023,0.0610328638497652,0.056338028169014,0.8732394366197183,0.2183098591549295,38,0.704225352112676,1.976851851851852,0.0774647887323943,3.050537413484026,3.3076923076923075,1.7103197972309143,3.704427978421898,2.6024590163934427,86.0,2.4380422975989013,-0.0266875981161695,-0.0395324332919384,4.967907432945435,0.0062794348508634,0.0062794348508634,0.282574568288854,0.3124018838304552,0.3924646781789639,0.4615384615384615,59.0,0.2433281004709576,2.645833333333333,0.2951334379905808,2.461735556998626,2.747603833865815,1.608228497916172,2.562713845283114,1.2622950819672132,79.0,1.4441056784965791,0.0063897763578274,0.4764049200486872,3.760450063612171,0.0,0.0127795527156549,0.3929712460063898,0.3226837060702875,0.2715654952076677,0.3322683706070287,62.0,0.1246006389776357,1.9743589743589745,0.5431309904153354,2.264705882352941,2.0245901639344264,122.0,2.261904761904762,109.2,Andante,Andante,Moderate,76.0,2/2,simple duple
0158,str,Did24M-Chiamami_pur-1730-Sarro[2.16][0158].xml,"vn,va,bs",F,b,hatred,anger,Negative,Did24M,Present,major,5,1.0507978679678995,4.832618025751073,1.1930066980262186,3.9383569691430727,1.7727272727272727,62,0.3734656941310188,-0.0515021459227467,0.0527269245012284,6.242023176605471,0.0042918454935622,0.0085836909871244,0.3476394849785407,0.2532188841201717,0.3862660944206008,0.630901287553648,36,0.0343347639484978,1.7727272727272727,0.334763948497854,2.0871679642209555,4.705426356589148,1.235918806096185,2.908201473373302,1.962121212121212,86.0,-0.2730241753551885,0.0465116279069767,-0.2678867168380944,5.53919246402946,0.0,0.0116279069767441,0.3217054263565891,0.3217054263565891,0.3449612403100775,0.8217054263565892,62.0,0.0232558139534883,2.0234375,0.1550387596899224,3.626685277658968,2.8870056497175143,1.5897255341335312,2.5492201492389945,1.3484848484848484,65.0,1.4602376702720798,-0.03954802259887,0.6210529687545049,3.857344797326889,0.0,0.0225988700564971,0.384180790960452,0.2824858757062147,0.3107344632768362,0.4011299435028249,50.0,0.1299435028248587,1.5344827586206895,0.4689265536723164,1.0987654320987654,1.75,33.0,1.82753164556962,31.6,Allegro assai,Allegro,Fast,90.0,4/4,simple duple
0159,str,Did25M-Va_lusingando-1730-Sarro[2.17][0159].xml,"vn,va,bs",c,b,sadness,"sadness,fear",Negative,Did25M,Future,minor,5,1.9241542083516652,3.314189189189189,1.5657509158737324,3.391804881962767,1.741176470588235,60,1.6178624715182774,-0.0168918918918918,-0.2999077923723819,4.746065467896662,0.0101351351351351,0.0067567567567567,0.2905405405405405,0.3006756756756756,0.3918918918918919,0.4493243243243243,38,0.1689189189189189,1.761904761904762,0.3817567567567567,6.393901057010334,2.4153005464480874,2.33282597381553,2.473350739791488,2.1411764705882352,84.0,3.5773796944813423,0.0,0.408355389805583,3.459353015763386,0.0109289617486338,0.0191256830601092,0.366120218579235,0.4098360655737705,0.1939890710382513,0.2486338797814207,60.0,0.1010928961748633,2.1927710843373496,0.6502732240437158,4.099987212873482,2.161434977578476,1.898505239141521,1.9384543169162016,1.3176470588235294,79.0,1.871893199248957,0.0,0.790630540936626,2.9069658495500854,0.0089686098654708,0.0134529147982062,0.3811659192825112,0.4170403587443946,0.179372197309417,0.2242152466367713,65.0,0.1031390134529148,2.0,0.672645739910314,1.3575757575757577,1.8047058823529407,85.0,1.9819121447028425,77.4,Andante spiccato,Andante,Moderate,120.0,2/2,simple duple
0160,str,Did26M-Vivi_superbo-1730-Sarro[3.02][0160].xml,"vn,va,bs",E,s,wonder,"contempt,pride",Negative,Did26M,Future,major,5,2.0192761961462318,2.362068965517241,1.5073644533145347,2.927041212745768,1.5625,61,2.204622271169288,-0.0172413793103448,-0.0562567278861131,3.765486923093591,0.0,0.0,0.2126436781609195,0.1724137931034483,0.6149425287356322,0.3218390804597701,47,0.3850574712643678,1.5625,0.293103448275862,1.6960012282009238,4.381165919282512,1.1954643821640416,3.3278790264505,2.0,83.0,0.2612797462508136,-0.0672645739910313,0.0516974778753608,5.509202388023861,0.0,0.0,0.3318385650224215,0.3049327354260089,0.3632286995515695,0.6367713004484304,59.0,0.0538116591928251,2.0,0.3094170403587444,1.025167314505123,2.8264462809917354,1.2384267716649868,2.6791717810746825,1.0892857142857142,74.0,0.8311002863009249,-0.0826446280991735,-0.0373101515128768,3.9021079279015,0.0082644628099173,0.0,0.3223140495867768,0.3223140495867768,0.3471074380165289,0.3553719008264462,59.0,0.1487603305785124,1.3863636363636365,0.4958677685950413,1.0608695652173914,1.6,28.0,1.671641791044776,26.8,Andante,Andante,Moderate,76.0,4/4,simple duple
0161,str,Did37M-Agitata_e-1730-Sarro[3.04][0161].xml,"vn,va,bs",a,n,,,,Did37M,,minor,5,3.945746988423964,2.873015873015873,2.010972285991421,3.0738887147971763,1.837209302325581,65,2.813712699919206,-0.0158730158730158,-0.6385529219460503,4.210587442154301,0.0158730158730158,0.0126984126984126,0.4158730158730159,0.3142857142857143,0.2412698412698412,0.273015873015873,40,0.1047619047619047,1.837209302325581,0.6222222222222222,5.592818524947374,1.9951060358890704,2.2519143612576427,2.9751106197118675,3.569767441860465,86.0,5.339194057718466,-0.0081566068515497,-0.0089140350320587,3.5830390250697497,0.0114192495921696,0.0163132137030995,0.2495921696574225,0.2430668841761827,0.4796084828711256,0.2234910277324633,57.0,0.4176182707993475,3.569767441860465,0.3588907014681892,1.4436139567802249,3.059633027522936,1.4930316443705152,3.0842432697078643,1.2732558139534884,69.0,1.3720494013886553,0.0321100917431192,0.0125523348092834,4.349254520240586,0.0045871559633027,0.0045871559633027,0.3532110091743119,0.3532110091743119,0.2844036697247706,0.3577981651376147,52.0,0.1238532110091743,1.7661290322580645,0.518348623853211,1.3773584905660377,2.452325581395349,43.0,2.5972906403940885,40.6,Allegro,Allegro,Fast,120.0,4/4,simple duple
0162,str,Did44X-Se_ti-1730-Sarro[3.05][0162].xml,"vn,va,bs",E,s,,,,Did44X,,major,5,1.214402272624212,2.842696629213483,1.5221139597946125,3.814424443407875,0.8240740740740741,64,2.118712591145215,0.0337078651685393,0.0331972309366031,4.7594518283060845,0.0140449438202247,0.0112359550561797,0.1713483146067415,0.2443820224719101,0.5589887640449438,0.3370786516853932,40,0.3595505617977528,0.9128205128205128,0.3033707865168539,6.513744167811678,2.6106194690265485,2.239462065334948,2.4395811502813323,1.5555555555555556,86.0,2.92399243543052,0.0,0.7237712516989776,3.5744869791284235,0.0,0.0014749262536873,0.467551622418879,0.336283185840708,0.1946902654867256,0.28023598820059,59.0,0.0752212389380531,1.5886524822695036,0.644542772861357,3.767891928835682,2.3699551569506725,1.9099294648810767,2.113603557430906,1.0138888888888888,81.0,1.775214583822808,0.0201793721973094,0.776383613630329,3.1774551281408865,0.0022421524663677,0.0044843049327354,0.468609865470852,0.3295964125560538,0.1928251121076233,0.226457399103139,63.0,0.0874439461883408,1.489795918367347,0.6860986547085202,3.2205882352941178,1.1699074074074074,144.0,1.2939068100358424,130.2,Andante,Andante,Moderate,76.0,3/8,simple triple
0163,str,Did45X-Sorge_cosi-1730-Sarro[3.06][0163].xml,"vn,va,bs",D,s,,,,Did45X,,major,5,1.981285488583849,3.326478149100257,1.5792629032988332,4.451785601174593,2.0526315789473686,64,2.498742529615257,0.0102827763496143,0.0945958164878827,5.559879956079719,0.0,0.0,0.2056555269922879,0.1491002570694087,0.6452442159383034,0.3598971722365038,38,0.3856041131105398,2.0526315789473686,0.2544987146529563,9.049189878373632,2.879084967320261,2.7924418286243595,3.116150917829062,3.1578947368421053,86.0,5.203539808190893,0.0065359477124183,0.4452710308060476,4.244178424755566,0.0,0.0,0.5212418300653595,0.2418300653594771,0.2369281045751634,0.3186274509803921,57.0,0.1127450980392156,3.4482758620689653,0.5686274509803921,8.50708124981365,2.302469135802469,2.642458965475261,2.4294108808817456,1.673684210526316,79.0,4.708360956255124,-0.0246913580246913,0.9076858749823766,3.349507828147729,0.0,0.0,0.5462962962962963,0.2191358024691358,0.2345679012345679,0.2067901234567901,62.0,0.1635802469135802,2.6065573770491803,0.6296296296296297,1.962962962962963,2.385263157894737,95.0,2.717026378896882,83.4,Spiritoso,Spiritoso,Fast,128.0,2/2,simple duple
0164,str,Did31M-Va_crescendo-1730-Sarro[3.07][0164].xml,"vn,va,bs",g,b,sadness,despair,Negative,Did31M,Future,minor,5,0.811441745353144,3.825242718446602,1.287878950469449,3.4168761804705547,2.0,60,0.6822294249356551,-0.116504854368932,0.2031255083544996,5.141718967300887,0.0097087378640776,0.0194174757281553,0.4077669902912621,0.2233009708737864,0.3398058252427184,0.4757281553398058,38,0.0776699029126213,2.0,0.4466019417475728,4.933939515837842,3.034782608695652,2.1214105525215685,3.7438380596973935,2.1538461538461537,86.0,3.948859302369967,0.0434782608695652,0.4675437161688501,4.827536701320192,0.017391304347826,0.0347826086956521,0.2434782608695652,0.408695652173913,0.2956521739130435,0.3478260869565217,60.0,0.1739130434782608,2.1538461538461537,0.4782608695652174,1.7067269752877283,2.225806451612903,1.4605938228665931,2.106558249321393,1.7884615384615383,77.0,1.1894634769657042,-0.053763440860215,0.0621935880090743,3.0729025770075,0.0,0.021505376344086,0.3870967741935484,0.3225806451612903,0.2688172043010752,0.2473118279569892,62.0,0.1612903225806451,2.583333333333333,0.5913978494623656,1.388059701492537,1.9,13.0,2.0245901639344264,12.2,A tempo,A tempo,nd,,4/4,simple duple
0165,str,Did32M-Gia_si-1730-Sarro[3.13][0165].xml,"vn,va,bs",Eb,b,sadness,"pity,esteem",Negative,Did32M,Future,major,5,13.760282745561334,1.0731707317073171,3.392174080401228,2.42632510013844,1.4270833333333333,63,13.79021042274223,-0.0195121951219512,0.8323166825691105,2.653522778411321,0.0097560975609756,0.0048780487804878,0.124390243902439,0.0780487804878048,0.7829268292682927,0.1195121951219512,38,0.697560975609756,1.4270833333333333,0.1829268292682926,2.591145837358055,3.704714640198511,1.2011596801690394,2.7024316681194334,1.3958333333333333,84.0,0.2475771050754622,0.0074441687344913,0.5160544822545577,4.589350008577288,0.0049627791563275,0.0049627791563275,0.3200992555831266,0.3498759305210918,0.3200992555831266,0.6600496277915633,58.0,0.0942928039702233,1.4408602150537635,0.2456575682382134,2.988256884322232,3.240506329113924,1.7375768574632071,2.9582484075630977,0.8125,82.0,1.600422462848636,-0.0337552742616033,0.445932581075475,4.392660460689671,0.0,0.0084388185654008,0.3670886075949367,0.3417721518987341,0.2827004219409282,0.4430379746835443,62.0,0.0843881856540084,1.0263157894736843,0.4725738396624472,1.7593984962406015,1.2666666666666668,96.0,1.3511111111111112,90.0,Presto,Presto,Fast,168.0,3/8,simple triple
